id,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
img_0990,0,0,0,0,5,14,3,0,0,0,0,0,9,16,8,0,0,0,0,9,16,16,5,0,0,1,13,15,12,16,1,0,0,4,12,3,10,15,0,0,0,0,0,0,11,12,0,0,0,0,0,0,8,12,0,0,0,0,0,0,5,13,4,0
img_0991,0,0,0,10,12,0,0,0,0,0,4,16,5,3,3,0,0,0,15,7,0,13,11,0,0,7,14,1,7,16,8,0,0,9,13,5,15,13,1,0,0,11,16,16,16,1,0,0,0,0,4,9,16,0,0,0,0,0,0,11,15,0,0,0
img_0992,0,0,10,9,0,0,0,0,0,0,8,16,2,0,0,0,0,0,8,16,6,0,0,0,0,0,5,16,13,1,0,0,0,0,1,5,14,6,0,0,0,0,0,0,8,11,0,0,0,0,8,12,9,16,6,4,0,0,7,16,16,16,16,14
img_0993,0,0,0,12,5,0,0,0,0,0,2,15,7,0,0,0,0,0,7,16,8,0,0,0,0,0,15,15,8,4,0,0,0,0,15,16,16,15,3,0,0,1,16,13,4,11,11,0,0,0,11,14,9,15,11,0,0,0,1,14,16,15,6,0
img_0994,0,0,4,12,10,1,0,0,0,3,16,13,15,10,0,0,0,5,16,2,1,14,3,0,0,8,13,0,0,10,8,0,0,8,12,0,0,8,8,0,0,8,14,0,0,11,8,0,0,3,16,14,13,16,2,0,0,0,8,16,13,5,0,0
img_0995,0,0,5,10,14,16,11,0,0,2,15,15,5,4,1,0,0,2,16,9,4,1,0,0,0,2,16,16,16,11,0,0,0,2,9,1,0,14,4,0,0,0,0,0,1,14,3,0,0,0,0,2,13,7,0,0,0,0,7,14,7,0,0,0
img_0996,0,1,10,15,16,11,0,0,0,8,11,4,7,14,0,0,0,7,1,2,13,7,0,0,0,0,0,10,16,6,0,0,0,0,0,0,1,14,5,0,0,0,0,0,0,7,9,0,0,0,2,0,3,11,7,0,0,0,15,16,16,7,0,0
img_0997,0,0,5,15,14,13,2,0,0,0,12,15,9,7,1,0,0,5,16,8,0,0,0,0,0,9,16,16,7,0,0,0,0,6,12,14,7,0,0,0,0,0,0,11,6,0,0,0,0,0,2,16,3,0,0,0,0,0,7,14,0,0,0,0
img_0998,0,6,13,5,8,8,1,0,0,8,16,16,16,16,6,0,0,6,16,9,6,4,0,0,0,6,16,16,15,5,0,0,0,0,4,5,15,12,0,0,0,0,0,3,16,9,0,0,0,1,8,13,15,3,0,0,0,4,16,15,3,0,0,0
img_0999,0,0,1,7,13,10,0,0,0,2,13,14,14,16,4,0,0,4,16,5,12,16,2,0,0,0,6,11,12,16,5,0,0,0,0,0,0,15,8,0,0,1,1,0,0,13,11,0,0,0,12,8,4,13,8,0,0,0,0,7,15,16,10,0
img_1000,0,0,12,16,15,1,0,0,0,5,16,10,15,8,0,0,0,1,7,3,14,6,0,0,0,0,0,12,16,7,0,0,0,0,0,3,13,16,6,0,0,0,4,0,0,15,11,0,0,2,16,10,11,16,7,0,0,0,10,16,16,10,1,0
img_1001,0,0,1,14,9,0,0,0,0,0,14,15,3,0,0,0,0,1,16,10,0,0,0,0,0,5,14,13,15,10,0,0,0,8,16,2,3,14,5,0,0,5,16,4,0,12,6,0,0,0,10,13,2,14,6,0,0,0,2,12,16,11,1,0
img_1002,0,0,7,5,14,13,0,0,0,0,16,15,6,9,2,0,0,4,16,7,0,4,4,0,0,6,12,1,0,5,7,0,0,8,7,0,0,12,3,0,0,4,8,0,4,12,0,0,0,2,12,5,15,4,0,0,0,0,6,15,6,0,0,0
img_1003,0,0,9,15,14,2,0,0,0,0,9,3,9,8,0,0,0,0,0,0,6,10,0,0,0,0,0,10,15,2,0,0,0,0,2,10,11,15,2,0,0,3,1,0,0,14,4,0,0,10,13,7,2,12,4,0,0,0,7,14,16,10,0,0
img_1004,0,0,1,11,14,15,3,0,0,1,13,16,12,16,8,0,0,8,16,4,6,16,5,0,0,5,15,11,13,14,0,0,0,0,2,12,16,13,0,0,0,0,0,13,16,16,6,0,0,0,0,16,16,16,7,0,0,0,0,11,13,12,1,0
img_1005,0,0,0,2,15,7,0,0,0,0,0,11,15,2,5,0,0,0,5,16,6,6,16,0,0,2,16,10,4,13,13,0,0,13,16,16,16,16,10,0,0,6,4,4,11,16,4,0,0,0,0,0,14,14,0,0,0,0,0,3,16,7,0,0
img_1006,0,0,0,10,10,0,0,0,0,0,6,15,3,0,0,0,0,0,15,6,5,1,0,0,0,7,15,2,16,3,5,0,0,11,11,6,16,15,10,0,0,12,16,16,16,8,1,0,0,4,8,13,12,0,0,0,0,0,0,13,9,0,0,0
img_1007,0,0,7,16,12,0,0,0,0,1,16,7,13,3,0,0,0,0,15,2,10,6,0,0,0,0,4,0,12,5,0,0,0,0,0,0,15,1,0,0,0,0,0,5,13,0,0,0,0,0,6,15,14,8,7,1,0,0,6,13,12,12,15,12
img_1008,0,0,2,15,15,4,0,0,0,0,11,10,14,9,0,0,0,0,1,0,11,9,0,0,0,0,0,3,15,4,0,0,0,0,1,16,16,14,6,0,0,0,0,8,13,6,1,0,0,0,0,9,7,0,0,0,0,0,1,15,2,0,0,0
img_1009,0,0,4,16,16,16,3,0,0,0,7,12,13,16,8,0,0,0,0,0,1,16,5,0,0,1,4,4,7,16,1,0,0,10,16,16,16,16,9,0,0,5,11,13,16,10,2,0,0,0,0,11,13,0,0,0,0,0,5,13,3,0,0,0
img_1010,0,0,15,12,11,6,2,0,0,4,16,15,12,12,10,0,0,7,14,1,0,0,0,0,0,10,12,3,1,0,0,0,0,8,16,16,14,2,0,0,0,1,8,8,16,8,0,0,0,0,1,11,15,2,0,0,0,0,13,16,6,0,0,0
img_1011,0,1,15,16,10,0,0,0,0,7,15,10,16,0,0,0,0,4,12,1,16,4,0,0,0,0,2,3,16,1,0,0,0,0,0,4,15,0,0,0,0,0,0,11,12,0,0,0,0,0,11,16,14,14,15,3,0,1,15,16,16,16,16,5
img_1012,0,0,10,16,16,14,0,0,0,4,16,14,10,8,0,0,0,13,16,8,1,0,0,0,0,12,16,16,13,2,0,0,0,3,8,9,16,5,0,0,0,0,0,3,16,6,0,0,0,0,5,12,15,2,0,0,0,0,12,15,5,0,0,0
img_1013,0,0,10,15,6,0,0,0,0,2,16,14,16,7,0,0,0,4,16,8,5,16,1,0,0,5,12,0,0,12,8,0,0,8,9,0,0,12,8,0,0,5,12,0,1,15,3,0,0,4,13,4,12,13,0,0,0,0,9,16,13,4,0,0
img_1014,0,1,10,15,15,5,0,0,0,11,16,9,12,10,0,0,0,15,6,0,14,7,0,0,0,0,0,6,16,5,0,0,0,0,1,15,11,0,0,0,0,0,5,16,4,0,0,0,0,1,15,11,8,12,14,1,0,1,15,16,16,12,5,0
img_1015,0,0,3,12,5,0,0,0,0,1,15,14,16,6,0,0,0,6,16,0,6,16,6,0,0,5,16,11,14,16,4,0,0,0,8,10,12,16,0,0,0,0,1,1,7,15,1,0,0,0,8,10,10,16,2,0,0,0,2,13,14,7,0,0
img_1016,0,0,4,15,14,4,0,0,0,1,14,8,10,13,1,0,0,5,13,0,0,16,3,0,0,6,12,0,0,13,3,0,0,7,12,0,0,14,3,0,0,1,16,0,0,14,3,0,0,0,10,11,12,14,0,0,0,0,1,11,12,3,0,0
img_1017,0,0,8,15,16,11,0,0,0,2,16,10,4,14,4,0,0,6,16,2,0,8,8,0,0,10,12,0,0,11,6,0,0,9,11,0,0,15,6,0,0,8,12,0,7,15,1,0,0,2,15,7,15,9,0,0,0,0,10,16,12,1,0,0
img_1018,0,0,2,16,15,5,0,0,0,0,10,16,14,15,0,0,0,0,15,10,0,16,7,0,0,4,16,1,0,12,5,0,0,4,15,0,0,12,5,0,0,5,16,6,0,16,0,0,0,0,14,13,8,15,0,0,0,0,3,14,16,6,0,0
img_1019,0,0,2,14,13,1,0,0,0,0,14,16,13,11,0,0,0,4,16,11,1,13,3,0,0,5,16,3,0,10,9,0,0,6,13,0,0,9,11,0,0,2,15,0,1,15,8,0,0,0,11,12,15,15,1,0,0,0,2,13,16,5,0,0
img_1020,0,0,0,1,14,5,0,0,0,0,0,11,11,0,0,0,0,0,9,12,1,0,0,0,0,5,15,1,0,2,4,0,0,14,7,0,0,13,10,0,0,15,16,16,16,16,5,0,0,3,8,8,15,10,0,0,0,0,0,3,15,2,0,0
img_1021,0,0,6,12,11,0,0,0,0,2,16,14,14,11,0,0,0,8,15,1,8,16,0,0,0,3,15,5,11,16,5,0,0,0,11,16,15,14,8,0,0,0,4,2,3,6,12,0,0,2,16,13,10,14,12,0,0,0,8,12,13,13,5,0
img_1022,0,0,0,0,5,15,3,0,0,0,0,3,15,16,4,0,0,3,13,16,14,16,1,0,0,2,7,4,8,16,0,0,0,0,0,0,8,14,0,0,0,0,0,0,7,16,1,0,0,0,0,0,9,16,6,0,0,0,0,0,8,15,2,0
img_1023,0,0,6,14,14,13,11,0,0,0,14,12,5,4,2,0,0,3,16,16,4,0,0,0,0,2,11,11,16,3,0,0,0,0,0,0,7,10,0,0,0,0,0,0,1,11,0,0,0,0,3,7,12,8,0,0,0,0,7,14,11,1,0,0
img_1024,0,0,10,12,12,15,4,0,0,0,16,8,8,5,3,0,0,4,15,8,6,0,0,0,0,6,15,12,14,8,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,14,3,0,0,0,11,4,8,15,3,0,0,0,10,16,15,5,0,0
img_1025,0,0,5,14,15,4,0,0,0,0,8,16,16,14,0,0,0,0,5,16,16,9,0,0,0,0,0,15,16,1,0,0,0,0,1,16,13,0,0,0,0,0,11,15,14,5,0,0,0,0,12,12,8,15,1,0,0,0,5,16,16,16,2,0
img_1026,0,0,2,15,14,1,0,0,0,0,11,16,16,4,0,0,0,4,16,16,16,1,0,0,0,7,16,16,14,0,0,0,0,9,16,16,11,0,0,0,0,1,13,16,9,0,0,0,0,0,5,16,5,0,0,0,0,0,2,14,9,0,0,0
img_1027,0,0,7,15,15,5,0,0,0,6,16,12,16,12,0,0,0,1,7,0,16,10,0,0,0,0,0,10,15,0,0,0,0,0,1,16,7,0,0,0,0,0,10,13,1,5,1,0,0,0,12,12,13,15,3,0,0,0,10,16,13,3,0,0
img_1028,0,4,7,13,16,16,4,0,0,11,16,14,9,2,0,0,0,14,5,0,0,0,0,0,0,12,8,0,0,0,0,0,0,9,12,0,0,0,0,0,0,2,13,16,9,0,0,0,0,1,3,14,16,3,0,0,0,4,14,16,13,0,0,0
img_1029,0,4,15,11,1,0,0,0,0,8,16,16,4,0,0,0,0,2,6,13,8,0,0,0,0,0,0,8,5,0,0,0,0,0,0,11,4,0,0,0,0,0,5,16,0,0,0,0,0,2,13,16,13,12,6,0,0,5,16,15,16,12,3,0
img_1030,0,0,1,8,10,15,11,0,0,2,14,15,13,16,7,0,0,0,6,0,6,14,2,0,0,0,0,3,11,12,2,0,0,0,2,16,16,15,8,0,0,0,3,13,15,2,0,0,0,0,0,13,10,0,0,0,0,0,1,16,5,0,0,0
img_1031,0,2,15,15,6,0,0,0,0,0,10,13,16,5,0,0,0,0,0,2,16,9,0,0,0,0,0,3,16,11,0,0,0,0,0,0,13,14,1,0,0,0,0,0,7,16,5,0,0,1,4,6,13,15,1,0,0,3,15,14,11,2,0,0
img_1032,0,0,6,12,13,6,0,0,0,6,16,9,12,16,2,0,0,7,16,9,15,13,0,0,0,0,11,15,16,4,0,0,0,0,0,12,10,0,0,0,0,0,3,16,4,0,0,0,0,0,1,16,2,0,0,0,0,0,6,11,0,0,0,0
img_1033,0,0,0,11,16,6,0,0,0,0,10,16,10,0,0,0,0,0,16,3,0,0,0,0,0,5,14,0,3,0,0,0,0,2,16,16,13,12,1,0,0,2,15,3,0,8,7,0,0,0,8,8,0,10,7,0,0,0,1,11,12,15,4,0
img_1034,0,0,7,15,16,12,0,0,0,4,16,11,12,12,0,0,0,2,7,1,13,11,0,0,0,0,0,13,16,6,0,0,0,0,0,11,15,16,3,0,0,0,0,0,1,15,8,0,0,0,5,16,12,15,8,0,0,0,7,16,16,13,2,0
img_1035,0,0,0,3,16,2,0,0,0,0,0,10,13,3,8,0,0,0,1,16,5,9,16,0,0,2,12,14,5,15,9,0,0,12,16,16,16,16,7,0,0,5,5,6,14,16,0,0,0,0,0,1,13,12,0,0,0,0,0,3,16,4,0,0
img_1036,0,0,3,13,16,5,0,0,0,6,15,9,15,7,0,0,0,0,0,6,16,10,0,0,0,0,7,14,16,3,0,0,0,0,9,16,16,14,3,0,0,0,0,3,2,15,10,0,0,0,4,5,12,16,14,0,0,0,5,13,14,8,2,0
img_1037,0,0,3,12,12,3,0,0,0,0,4,16,16,4,0,0,0,0,5,16,16,5,0,0,0,0,11,16,15,0,0,0,0,0,12,16,14,0,0,0,0,0,13,16,9,0,0,0,0,0,7,16,10,1,0,0,0,0,5,13,14,4,0,0
img_1038,0,0,2,11,13,4,0,0,0,1,13,7,8,15,0,0,0,6,11,0,5,13,0,0,0,9,7,2,14,14,0,0,0,3,14,15,8,15,1,0,0,0,0,0,0,11,5,0,0,0,11,7,0,10,7,0,0,0,4,10,15,15,3,0
img_1039,0,0,3,11,13,1,0,0,0,6,16,11,13,6,0,0,1,16,8,0,11,4,0,0,0,4,4,0,16,0,0,0,0,0,0,5,11,0,0,0,0,0,0,8,9,0,0,0,0,0,0,12,9,4,5,0,0,0,1,14,13,12,15,5
img_1040,0,0,9,15,6,0,0,0,0,2,16,16,16,7,0,0,0,4,14,5,11,13,0,0,0,7,12,0,0,12,4,0,0,8,11,0,0,7,5,0,0,4,13,1,1,10,6,0,0,2,16,15,15,14,1,0,0,0,8,15,11,4,0,0
img_1041,0,0,1,11,10,0,0,0,0,0,13,10,0,0,0,0,0,3,13,0,0,0,0,0,0,5,11,0,0,0,0,0,0,5,14,12,12,7,0,0,0,0,16,12,5,11,10,0,0,0,10,11,4,10,12,0,0,0,1,12,16,12,3,0
img_1042,0,0,1,12,12,4,1,0,0,0,13,13,13,14,8,0,0,6,15,0,0,12,7,0,0,2,16,13,12,13,1,0,0,0,0,14,16,9,0,0,0,0,6,10,2,16,0,0,0,0,11,8,5,16,0,0,0,0,3,12,16,7,0,0
img_1043,0,0,2,11,10,1,0,0,0,0,10,13,14,13,0,0,0,0,13,0,0,14,5,0,0,3,9,0,0,9,6,0,0,5,9,0,0,5,8,0,0,6,12,0,0,8,4,0,0,0,14,11,5,14,1,0,0,0,3,13,14,5,0,0
img_1044,0,0,9,16,16,16,4,0,0,0,8,16,5,4,0,0,0,1,15,9,0,0,0,0,0,9,15,8,7,3,0,0,0,3,12,12,14,16,5,0,0,0,0,0,1,11,12,0,0,0,1,2,1,11,10,0,0,0,9,16,16,16,4,0
img_1045,0,0,9,16,11,0,0,0,0,1,16,13,15,7,0,0,0,7,16,6,4,16,3,0,0,9,14,0,0,11,10,0,0,8,13,0,0,7,13,0,0,7,13,0,0,7,16,0,0,3,16,7,7,15,6,0,0,0,9,16,16,10,0,0
img_1046,0,0,5,16,15,3,0,0,0,0,13,15,14,7,0,0,0,0,13,4,13,8,0,0,0,0,0,0,16,5,0,0,0,0,0,7,16,0,0,0,0,0,6,15,9,0,0,0,0,2,16,16,16,9,13,3,0,0,5,2,9,16,14,3
img_1047,0,1,5,11,15,4,0,0,0,8,16,13,6,2,0,0,0,11,7,0,0,0,0,0,0,11,16,16,11,2,0,0,0,0,4,4,5,12,3,0,0,0,0,0,0,5,11,0,0,0,1,6,0,10,11,0,0,0,2,12,16,15,2,0
img_1048,0,1,13,16,16,12,1,0,0,12,15,6,12,16,3,0,0,13,10,10,16,9,0,0,0,0,5,16,15,4,0,0,0,0,0,2,10,14,1,0,0,0,0,0,1,16,7,0,0,0,3,1,5,16,9,0,0,1,14,16,16,11,1,0
img_1049,0,0,10,9,14,10,0,0,0,2,15,15,4,14,2,0,0,0,13,5,9,12,0,0,0,0,4,16,14,2,0,0,0,0,11,12,10,0,0,0,0,0,15,1,12,0,0,0,0,3,12,2,13,0,0,0,0,0,9,16,7,0,0,0
img_1050,0,0,2,13,4,0,0,0,0,0,8,14,11,0,0,0,0,0,10,6,14,5,2,0,0,0,2,14,12,14,0,0,0,0,1,15,13,2,0,0,0,0,11,13,14,1,0,0,0,0,13,8,10,4,0,0,0,0,2,11,16,7,0,0
img_1051,0,0,5,12,16,15,2,0,0,6,15,9,10,15,4,0,0,3,14,3,1,14,4,0,0,0,10,16,15,13,1,0,0,0,6,15,15,10,0,0,0,0,15,3,2,15,3,0,0,0,16,8,1,14,4,0,0,0,4,15,16,11,2,0
img_1052,0,0,0,7,16,16,11,0,0,0,6,16,16,16,16,0,0,0,11,16,16,16,9,0,0,0,2,9,11,14,10,0,0,0,0,0,0,10,6,0,0,0,0,0,4,11,1,0,0,0,0,2,14,2,0,0,0,0,0,11,3,0,0,0
img_1053,0,0,6,10,8,3,0,0,0,0,6,16,16,9,0,0,0,0,9,16,16,6,0,0,0,0,7,16,16,10,0,0,0,0,11,16,16,8,0,0,0,0,7,16,16,9,0,0,0,0,10,16,16,6,0,0,0,0,4,9,12,11,2,0
img_1054,0,0,1,8,15,11,3,0,0,0,11,12,9,14,11,0,0,2,14,0,0,13,6,0,0,7,15,8,12,9,0,0,0,0,6,13,16,8,0,0,0,0,0,13,9,15,4,0,0,0,0,16,8,14,3,0,0,0,0,11,15,8,0,0
img_1055,0,0,2,9,14,16,15,0,0,3,16,13,8,10,16,0,0,1,2,0,0,11,9,0,0,0,3,11,12,16,11,0,0,0,12,14,16,12,2,0,0,0,0,3,16,3,0,0,0,0,0,7,10,0,0,0,0,0,0,14,5,0,0,0
img_1056,0,0,2,13,16,8,0,0,0,1,13,16,10,7,0,0,0,5,16,9,0,0,0,0,0,7,16,7,0,0,0,0,0,9,16,16,13,1,0,0,0,5,16,6,14,9,0,0,0,0,13,12,14,15,0,0,0,0,3,12,16,11,0,0
img_1057,0,1,9,14,8,0,0,0,0,8,11,3,7,11,1,0,0,12,7,0,3,16,4,0,0,3,13,12,14,14,7,0,0,0,0,0,0,6,7,0,0,0,0,0,0,9,9,0,0,0,0,0,2,16,1,0,0,0,8,13,14,5,0,0
img_1058,0,1,8,10,14,10,0,0,0,12,10,6,6,16,2,0,0,3,0,0,7,14,1,0,0,0,0,0,9,11,0,0,0,0,0,0,2,16,1,0,0,0,0,0,0,8,12,0,0,0,4,0,2,11,9,0,0,0,12,16,14,12,4,0
img_1059,0,0,10,7,3,0,0,0,0,1,15,12,14,6,0,0,0,5,12,0,2,13,0,0,0,4,12,0,0,4,7,0,0,8,5,0,0,4,8,0,0,5,8,0,0,5,10,0,0,0,14,3,4,14,6,0,0,0,7,16,16,10,0,0
img_1060,0,0,16,8,0,0,0,0,0,2,16,13,0,0,0,0,0,2,16,16,6,0,0,0,0,0,8,16,10,0,0,0,0,0,0,14,12,0,0,0,0,0,0,10,16,2,0,0,0,0,5,12,16,11,8,3,0,0,12,16,16,16,16,9
img_1061,0,0,2,10,16,11,1,0,0,0,13,13,10,16,8,0,0,4,14,1,8,14,1,0,0,4,15,12,15,8,0,0,0,0,6,7,14,5,0,0,0,1,2,0,12,5,0,0,0,8,15,6,13,4,0,0,0,0,5,11,16,3,0,0
img_1062,0,0,6,14,16,6,0,0,0,6,16,16,8,15,0,0,0,7,14,14,12,14,0,0,0,0,13,10,16,6,0,0,0,0,4,16,10,0,0,0,0,0,11,13,16,2,0,0,0,0,15,5,15,4,0,0,0,0,8,16,15,1,0,0
img_1063,0,0,7,16,16,3,0,0,0,7,16,9,14,7,0,0,0,10,9,0,14,5,0,0,0,3,3,4,16,2,0,0,0,0,0,12,11,0,0,0,0,0,6,16,3,0,0,0,0,0,12,15,8,8,3,0,0,0,10,16,16,16,9,0
img_1064,0,0,5,14,1,0,0,0,0,0,9,16,4,0,0,0,0,0,12,16,4,0,0,0,0,0,12,16,8,0,0,0,0,0,9,16,11,0,0,0,0,0,0,8,16,2,0,0,0,0,3,8,15,13,11,8,0,0,5,16,16,16,16,10
img_1065,0,0,0,6,16,2,0,0,0,0,2,15,15,0,0,0,0,0,15,16,3,2,3,0,0,7,16,7,3,15,11,0,0,7,16,14,14,16,5,0,0,1,7,12,16,10,0,0,0,0,0,7,16,4,0,0,0,0,0,10,15,0,0,0
img_1066,0,0,0,7,14,16,5,0,0,0,7,16,12,16,8,0,0,0,4,2,1,16,4,0,0,0,3,12,12,16,8,0,0,0,12,16,16,15,5,0,0,0,5,5,13,6,0,0,0,0,0,2,14,0,0,0,0,0,0,9,8,0,0,0
img_1067,0,0,7,11,12,14,2,0,0,8,16,9,4,3,0,0,0,10,15,5,0,0,0,0,0,3,12,16,14,4,0,0,0,0,0,2,13,16,2,0,0,0,0,0,0,15,9,0,0,0,2,4,8,15,9,0,0,0,10,16,13,8,0,0
img_1068,0,0,0,9,11,0,0,0,0,0,1,16,11,0,0,0,0,0,6,16,1,0,0,0,0,0,11,11,6,7,1,0,0,0,13,14,15,16,8,0,0,0,12,13,5,5,13,0,0,0,6,14,8,15,12,0,0,0,0,10,16,12,2,0
img_1069,0,0,7,16,16,16,6,0,0,0,12,13,5,1,0,0,0,0,15,7,1,0,0,0,0,3,16,16,13,0,0,0,0,11,15,5,16,4,0,0,0,5,3,1,16,3,0,0,0,0,0,11,12,0,0,0,0,0,7,15,1,0,0,0
img_1070,0,0,5,15,13,12,4,0,0,0,11,16,16,14,0,0,0,0,16,16,16,8,0,0,0,4,16,16,15,3,0,0,0,2,16,16,8,0,0,0,0,0,16,15,3,0,0,0,0,0,10,16,4,0,0,0,0,0,8,15,3,0,0,0
img_1071,0,0,0,11,16,10,0,0,0,0,9,16,10,7,0,0,0,3,16,8,0,0,0,0,0,9,16,13,4,0,0,0,0,10,16,8,16,7,0,0,0,4,16,3,7,16,2,0,0,0,13,13,8,16,5,0,0,0,1,11,16,16,1,0
img_1072,0,0,1,14,6,0,0,0,0,0,7,16,1,0,0,0,0,0,13,10,0,0,0,0,0,0,14,7,0,0,0,0,0,3,16,10,8,3,0,0,0,0,16,13,12,14,7,0,0,0,14,9,4,11,13,0,0,0,2,12,16,12,4,0
img_1073,0,0,0,4,12,15,4,0,0,0,3,14,4,10,8,0,0,0,4,12,5,14,2,0,0,0,4,16,14,3,0,0,0,1,12,15,13,0,0,0,0,6,13,1,12,6,0,0,0,0,10,13,5,14,1,0,0,0,0,4,10,16,8,0
img_1074,0,0,5,15,5,0,0,0,0,0,12,11,13,8,0,0,0,0,11,9,10,16,0,0,0,0,3,15,16,16,1,0,0,0,0,0,0,14,6,0,0,0,0,0,0,13,8,0,0,0,6,3,0,14,6,0,0,0,2,13,16,15,3,0
img_1075,0,0,4,12,16,16,11,2,0,0,15,13,8,11,8,1,0,2,15,13,16,8,0,0,0,6,16,13,13,16,2,0,0,7,11,2,2,16,6,0,0,0,0,0,5,15,2,0,0,0,9,6,13,10,0,0,0,0,7,14,13,1,0,0
img_1076,0,0,5,12,12,9,3,0,0,0,8,16,16,16,4,0,0,0,9,16,16,14,1,0,0,0,11,16,16,12,0,0,0,0,12,16,16,12,0,0,0,0,11,16,16,12,0,0,0,0,4,16,16,12,0,0,0,0,6,12,12,6,0,0
img_1077,0,0,3,13,13,1,0,0,0,0,10,15,16,7,0,0,0,0,5,3,15,10,0,0,0,0,0,0,16,15,1,0,0,2,7,0,4,16,8,0,0,5,13,0,0,14,9,0,0,0,14,11,9,16,8,0,0,0,3,12,13,8,0,0
img_1078,0,0,7,16,16,16,13,0,0,0,8,9,8,15,15,0,0,0,0,0,4,16,7,0,0,0,4,8,12,16,5,0,0,3,16,16,16,14,7,0,0,0,3,8,16,3,0,0,0,0,0,15,13,0,0,0,0,0,7,16,3,0,0,0
img_1079,0,0,4,13,15,6,0,0,0,0,15,11,2,14,2,0,0,3,14,1,0,12,4,0,0,5,12,0,0,9,5,0,0,5,5,0,0,12,2,0,0,4,9,0,2,13,2,0,0,0,13,2,14,7,0,0,0,0,5,16,7,0,0,0
img_1080,0,2,13,16,16,10,0,0,2,15,12,7,10,16,0,0,0,3,1,0,12,13,0,0,0,0,0,3,16,4,0,0,0,0,0,13,9,0,0,0,0,0,6,15,3,0,0,0,0,0,16,10,6,8,8,1,0,2,15,16,16,12,12,1
img_1081,0,0,5,12,8,0,1,0,0,0,11,16,5,13,6,0,0,0,2,15,16,12,1,0,0,0,0,10,16,6,0,0,0,0,1,15,16,7,0,0,0,0,8,16,16,11,0,0,0,0,11,16,16,9,0,0,0,0,6,12,12,3,0,0
img_1082,0,0,6,14,4,0,0,0,0,0,11,16,10,0,0,0,0,0,8,14,16,2,0,0,0,0,1,12,12,11,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,5,11,0,0,0,1,4,4,7,16,2,0,0,7,16,16,13,11,1
img_1083,0,6,16,16,16,15,10,0,0,9,16,13,8,6,5,0,0,12,16,1,0,0,0,0,0,10,16,7,0,0,0,0,0,3,15,15,3,0,0,0,0,0,3,16,13,0,0,0,0,1,5,16,9,0,0,0,0,9,16,11,0,0,0,0
img_1084,0,0,3,8,11,11,1,0,0,0,3,16,16,12,0,0,0,0,2,15,16,12,0,0,0,0,0,16,16,7,0,0,0,0,1,15,16,10,0,0,0,0,1,16,16,6,0,0,0,0,3,16,16,5,0,0,0,0,2,15,16,6,0,0
img_1085,0,2,11,16,13,2,0,0,0,11,15,12,16,7,0,0,0,7,6,0,14,8,0,0,0,0,0,1,16,6,0,0,0,0,0,10,10,0,0,0,0,0,7,16,4,3,3,0,0,3,15,16,15,15,11,0,0,2,13,12,9,0,0,0
img_1086,0,3,16,16,12,12,6,0,0,0,4,4,5,14,8,0,0,0,0,0,11,11,0,0,0,0,0,4,16,3,0,0,0,0,0,0,12,11,0,0,0,0,0,0,9,14,0,0,0,0,3,7,15,4,0,0,0,3,16,14,4,0,0,0
img_1087,0,0,2,13,15,7,1,0,0,0,7,16,15,16,10,0,0,0,14,16,10,10,10,0,0,2,16,3,0,8,8,0,0,5,13,0,0,9,8,0,0,6,13,0,0,12,3,0,0,2,16,6,9,10,0,0,0,0,3,14,14,1,0,0
img_1088,0,0,13,16,16,16,8,0,0,2,16,13,8,4,1,0,0,7,16,1,0,0,0,0,0,11,15,12,5,0,0,0,0,5,16,16,16,3,0,0,0,0,0,6,16,2,0,0,0,0,3,15,9,0,0,0,0,0,11,14,0,0,0,0
img_1089,0,1,15,14,2,0,0,0,0,6,14,0,0,3,2,0,0,2,16,3,2,13,3,0,0,0,11,14,15,9,0,0,0,0,7,16,11,0,0,0,0,0,15,13,14,0,0,0,0,2,15,4,16,3,0,0,0,1,15,16,12,1,0,0
img_1090,0,0,9,14,15,6,0,0,0,2,16,12,1,13,0,0,0,3,12,7,0,8,4,0,0,6,11,4,0,7,2,0,0,4,9,0,0,12,1,0,0,3,9,0,4,11,0,0,0,1,12,5,12,3,0,0,0,0,6,14,5,0,0,0
img_1091,0,0,0,14,10,0,0,0,0,0,3,16,16,3,0,0,0,0,7,16,16,7,0,0,0,0,12,16,16,5,0,0,0,0,4,15,16,6,0,0,0,0,0,13,16,0,0,0,0,0,0,14,12,0,0,0,0,0,0,10,10,0,0,0
